id,subject,book_id
6516,"Marconi, Guglielmo, marchese, 1874-1937 -- Juvenile fiction",25753
36,Science fiction,51810
1123,Detective and mystery stories,51810
4624,Parapsychology -- Fiction,51810
25,Fiction,1314
1123,Detective and mystery stories,1314
1123,Detective and mystery stories,34468
4884,College teachers -- Fiction,34468
138,Fantasy fiction,30833
1123,Detective and mystery stories,30833
9451,Magic -- Fiction,30833
18572,"Darcy, Lord (Fictitious character) -- Fiction",30833
1123,Detective and mystery stories,1814
1282,London (England) -- Fiction,1814
2578,Courtship -- Fiction,1814
2998,Americans -- England -- Fiction,1814
1702,England -- Fiction,55309
2708,Murder -- Investigation -- Fiction,55309
4709,Mystery and detective stories,55309
1123,Detective and mystery stories,55642
1282,London (England) -- Fiction,55642
3495,Trials (Murder) -- Fiction,55642
1215,"Detective and mystery stories, American",38981
3500,Robbery -- Fiction,38981
21992,"Van Dusen, Augustus S. F. X. (Fictitious character) -- Fiction",38981
1123,Detective and mystery stories,59790
5104,American fiction -- 20th century,59790
76,"Holmes, Sherlock (Fictitious character) -- Fiction",29490
150,Private investigators -- England -- Fiction,29490
9640,"Detective and mystery stories, English -- Translations into Dutch",29490
36,Science fiction,59652
94,Short stories,59652
2487,Love stories,59652
4383,Police -- Fiction,59652
10896,Inventions -- Fiction,59652
16180,Detectives -- Fiction,59652
33567,Crime prevention -- Fiction,59652
3355,Family -- Juvenile fiction,10468
3570,New York (N.Y.) -- Juvenile fiction,10468
4709,Mystery and detective stories,10468
4990,Uncles -- Juvenile fiction,10468
5166,Cousins -- Juvenile fiction,10468
5404,Social classes -- Juvenile fiction,10468
15299,Young women -- Social life and customs -- Juvenile fiction,10468
16354,Debutantes -- Juvenile fiction,10468
16355,Upper class -- Juvenile fiction,10468
104,England -- Social life and customs -- 19th century -- Fiction,1628
1123,Detective and mystery stories,1628
2545,Mate selection -- Fiction,1628
4494,"Detective and mystery stories, German",26686
5385,Germany -- Social life and customs -- 19th century -- Fiction,26686
5391,"Germany, Northern -- Fiction",26686
3544,Kidnapping -- Juvenile fiction,47613
4709,Mystery and detective stories,47613
17526,Ghosts -- Juvenile fiction,47613
20030,Haunted houses -- Juvenile fiction,47613
1123,Detective and mystery stories,28780
4600,China -- Fiction,28780
25,Fiction,8668
94,Short stories,8668
4709,Mystery and detective stories,8668
293,Western stories,29572
4778,Railroad stories,29572
9760,Railroad police -- West (U.S.) -- Fiction,29572
9761,Detectives -- West (U.S.) -- Fiction,29572
111,New Orleans (La.) -- Fiction,39229
1123,Detective and mystery stories,39229
25,Fiction,54869
1123,Detective and mystery stories,54869
1123,Detective and mystery stories,35504
2481,Young women -- Fiction,35504
2487,Love stories,35504
21104,Social secretaries -- Fiction,35504
25,Fiction,19403
1123,Detective and mystery stories,19403
3296,Kidnapping -- Fiction,34939
3547,"Lupin, Arsène (Fictitious character) -- Fiction",34939
8834,"Detective and mystery stories, French -- Translations into English",34939
11115,Families -- Fiction,34939
13174,Brittany (France) -- Fiction,34939
183,New York (N.Y.) -- Fiction,59428
1123,Detective and mystery stories,59428
3550,Murder -- Fiction,59428
33444,Insanity (Law) -- Fiction,59428
1123,Detective and mystery stories,40603
1702,England -- Fiction,40603
25,Fiction,35022
1123,Detective and mystery stories,35022
183,New York (N.Y.) -- Fiction,5054
1215,"Detective and mystery stories, American",5054
17684,Chemistry teachers -- Fiction,5054
32282,"Kennedy, Craig (Fictitious character) -- Fiction",5054
3550,Murder -- Fiction,50037
4709,Mystery and detective stories,50037
25,Fiction,35484
1123,Detective and mystery stories,35484
1123,Detective and mystery stories,32269
19042,Scientists -- Juvenile fiction,32269
150,Private investigators -- England -- Fiction,59319
2572,"Detective and mystery stories, English",59319
2487,Love stories,34020
4709,Mystery and detective stories,34020
5576,Political corruption -- Fiction,34020
14855,Lawyers -- Fiction,34020
1123,Detective and mystery stories,31589
6252,"United States -- History -- Civil War, 1861-1865 -- Juvenile fiction",31589
19043,Abandoned mines -- Juvenile fiction,31589
1123,Detective and mystery stories,37149
18370,Ventriloquists -- Fiction,37149
25,Fiction,44872
1123,Detective and mystery stories,44872
1123,Detective and mystery stories,5082
2714,Transylvania (Romania) -- Fiction,5082
17721,Carpathian Mountains -- Fiction,5082
183,New York (N.Y.) -- Fiction,37545
516,Authors -- Fiction,37545
1123,Detective and mystery stories,37545
6524,Actresses -- Fiction,37545
1123,Detective and mystery stories,5660
3685,Teenage girls -- Juvenile fiction,5660
11500,"Burrows, Mary Louise (Fictitious character) -- Juvenile fiction",5660
4709,Mystery and detective stories,3464
6400,"Carberry, Letitia (Tish, fictitious character) -- Fiction",3464
1123,Detective and mystery stories,55510
31413,Insurance fraud -- Fiction,55510
1123,Detective and mystery stories,8155
3687,India -- Social life and customs -- Fiction,8155
4710,Hindus -- England -- Fiction,8155
1123,Detective and mystery stories,39544
1699,Inheritance and succession -- Fiction,39544
23377,Arson -- Fiction,39544
1123,Detective and mystery stories,29029
8285,Fantômas (Fictitious character) -- Fiction,29029
1123,Detective and mystery stories,1447
4833,Princes -- Fiction,1447
1215,"Detective and mystery stories, American",26396
5104,American fiction -- 20th century,26396
183,New York (N.Y.) -- Fiction,33466
1123,Detective and mystery stories,33466
17684,Chemistry teachers -- Fiction,33466
32282,"Kennedy, Craig (Fictitious character) -- Fiction",33466
3960,Adventure and adventurers -- Juvenile fiction,34552
4709,Mystery and detective stories,34552
20568,"Parker, Penny (Fictitious character) -- Juvenile fiction",34552
20569,Women detectives -- Juvenile fiction,34552
2572,"Detective and mystery stories, English",51076
7072,English fiction -- 20th century,51076
25,Fiction,40493
1123,Detective and mystery stories,40493
2849,Adventure stories,40033
3339,Vacations -- Juvenile fiction,40033
4671,Canada -- Juvenile fiction,40033
4709,Mystery and detective stories,40033
11131,Thieves -- Juvenile fiction,40033
19042,Scientists -- Juvenile fiction,40033
20569,Women detectives -- Juvenile fiction,40033
23680,"Sterling, Madge (Fictitious character) -- Juvenile fiction",40033
185,Orphans -- Juvenile fiction,55243
4709,Mystery and detective stories,55243
17526,Ghosts -- Juvenile fiction,55243
20569,Women detectives -- Juvenile fiction,55243
27788,"Bolton, Judy (Fictitious character) -- Juvenile fiction",55243
4709,Mystery and detective stories,57100
12260,Swindlers and swindling -- Juvenile fiction,57100
20351,Flight attendants -- Juvenile fiction,57100
20569,Women detectives -- Juvenile fiction,57100
30640,"Barr, Vicki (Fictitious character) -- Juvenile fiction",57100
30641,Tampa (Fla.) -- Description and travel -- Juvenile fiction,57100
3685,Teenage girls -- Juvenile fiction,22225
4709,Mystery and detective stories,22225
11500,"Burrows, Mary Louise (Fictitious character) -- Juvenile fiction",22225
25,Fiction,40493
1123,Detective and mystery stories,40493
1123,Detective and mystery stories,44620
11234,French fiction -- 19th century,44620
1123,Detective and mystery stories,2126
1282,London (England) -- Fiction,2126
3550,Murder -- Fiction,2126
4534,Assassins -- Fiction,2126
18131,Relics -- Fiction,2126
1123,Detective and mystery stories,22109
2705,Wilderness areas -- Fiction,22109
3542,Hunting stories,22109
1123,Detective and mystery stories,28333
8285,Fantômas (Fictitious character) -- Fiction,28333
3544,Kidnapping -- Juvenile fiction,56743
4709,Mystery and detective stories,56743
8830,Reporters and reporting -- Juvenile fiction,56743
1123,Detective and mystery stories,30586
8285,Fantômas (Fictitious character) -- Fiction,30586
1123,Detective and mystery stories,32198
19950,"Cleek, Hamilton (Fictitious character) -- Fiction",32198
1123,Detective and mystery stories,9983
1699,Inheritance and succession -- Fiction,9983
2834,Missing persons -- Fiction,9983
1123,Detective and mystery stories,48144
16256,Counterfeits and counterfeiting -- Juvenile fiction,48144
6230,"Shi, Shilun, -1722 -- Fiction",25393
6282,"Detective and mystery stories, Chinese",25393
4709,Mystery and detective stories,35859
8731,Ranch life -- Juvenile fiction,35859
10962,California -- Juvenile fiction,35859
11057,Families -- Juvenile fiction,35859
15299,Young women -- Social life and customs -- Juvenile fiction,35859
20810,Infants -- Juvenile fiction,35859
25,Fiction,19147
1123,Detective and mystery stories,19147
4709,Mystery and detective stories,43362
8374,Mines and mineral resources -- Juvenile fiction,43362
24848,Aircraft theft -- Juvenile fiction,43362
2966,Friendship -- Juvenile fiction,4985
4709,Mystery and detective stories,4985
6150,Farm life -- Juvenile fiction,4985
11169,"Fielding, Ruth (Fictitious character) -- Juvenile fiction",4985
25,Fiction,1849
1123,Detective and mystery stories,1849
25,Fiction,1851
1123,Detective and mystery stories,1851
25,Fiction,2868
1123,Detective and mystery stories,2868
2572,"Detective and mystery stories, English",49590
7072,English fiction -- 20th century,49590
25,Fiction,28229
1123,Detective and mystery stories,28229
25,Fiction,29877
1123,Detective and mystery stories,29877
25,Fiction,1849
1123,Detective and mystery stories,1849
1123,Detective and mystery stories,56787
1946,American fiction -- 19th century,56787
2572,"Detective and mystery stories, English",49590
7072,English fiction -- 20th century,49590
25,Fiction,28229
1123,Detective and mystery stories,28229
76,"Holmes, Sherlock (Fictitious character) -- Fiction",32536
150,Private investigators -- England -- Fiction,32536
188,Dogs -- Fiction,32536
1123,Detective and mystery stories,32536
3506,Blessing and cursing -- Fiction,32536
3507,Dartmoor (England) -- Fiction,32536
3960,Adventure and adventurers -- Juvenile fiction,34682
4709,Mystery and detective stories,34682
16502,Newspaper publishing -- Juvenile fiction,34682
19925,Arson -- Juvenile fiction,34682
20568,"Parker, Penny (Fictitious character) -- Juvenile fiction",34682
20569,Women detectives -- Juvenile fiction,34682
792,"Detective and mystery stories, French",39921
2719,Paris (France) -- Fiction,39921
3333,Criminals -- Fiction,39921
4709,Mystery and detective stories,12028
4916,Vigilantes -- Fiction,12028
25,Fiction,44984
1123,Detective and mystery stories,44984
1123,Detective and mystery stories,45263
2430,Psychological fiction,45263
3300,Russia -- Fiction,45263
3523,Saint Petersburg (Russia) -- Fiction,45263
25,Fiction,46623
4709,Mystery and detective stories,46623
25,Fiction,46520
94,Short stories,46520
2572,"Detective and mystery stories, English",46520
3358,Camping -- Juvenile fiction,54971
4578,Girls -- Societies and clubs -- Juvenile fiction,54971
4709,Mystery and detective stories,54971
20766,Competition -- Juvenile fiction,54971
22788,Reunions -- Juvenile fiction,54971
31384,Amnesia -- Juvenile fiction,54971
31385,Bird watching -- Juvenile fiction,54971
4709,Mystery and detective stories,47553
6530,Missing children -- Juvenile fiction,47553
11944,Swamps -- Juvenile fiction,47553
23528,Plantations -- Louisiana -- Juvenile fiction,47553
25,Fiction,32439
1123,Detective and mystery stories,32439
183,New York (N.Y.) -- Fiction,41151
1123,Detective and mystery stories,41151
3550,Murder -- Fiction,41151
3550,Murder -- Fiction,32730
4709,Mystery and detective stories,32730
3355,Family -- Juvenile fiction,38983
3356,Camp Fire Girls -- Juvenile fiction,38983
4709,Mystery and detective stories,38983
9155,Clubs -- Juvenile fiction,38983
21813,Prudence -- Juvenile fiction,38983
21814,Thoughtfulness -- Juvenile fiction,38983
25,Fiction,35833
1123,Detective and mystery stories,35833
1123,Detective and mystery stories,24201
1282,London (England) -- Fiction,24201
2317,"Thorndyke, Doctor (Fictitious character) -- Fiction",24201
2318,Physicians -- Fiction,24201
1123,Detective and mystery stories,36894
2719,Paris (France) -- Fiction,36894
94,Short stories,30827
3333,Criminals -- Fiction,30827
4709,Mystery and detective stories,30827
9001,Chauffeurs -- Fiction,30827
1123,Detective and mystery stories,27789
8285,Fantômas (Fictitious character) -- Fiction,27789
94,Short stories,34597
4115,Single men -- Fiction,34597
4116,Valets -- Fiction,34597
4709,Mystery and detective stories,34597
1123,Detective and mystery stories,33271
3550,Murder -- Fiction,33271
19950,"Cleek, Hamilton (Fictitious character) -- Fiction",33271
1123,Detective and mystery stories,45658
1702,England -- Fiction,45658
1123,Detective and mystery stories,28337
1282,London (England) -- Fiction,28337
1123,Detective and mystery stories,27789
8285,Fantômas (Fictitious character) -- Fiction,27789
25,Fiction,32732
1123,Detective and mystery stories,32732
4709,Mystery and detective stories,19851
6400,"Carberry, Letitia (Tish, fictitious character) -- Fiction",19851
1123,Detective and mystery stories,58086
3203,English fiction -- 19th century,58086
1123,Detective and mystery stories,55956
1699,Inheritance and succession -- Fiction,55956
1702,England -- Fiction,55956
2829,Landowners -- Fiction,55956
4709,Mystery and detective stories,38969
4778,Railroad stories,38969
9041,Railroads -- Juvenile fiction,38969
25,Fiction,39018
1123,Detective and mystery stories,39018
94,Short stories,46462
2572,"Detective and mystery stories, English",46462
4383,Police -- Fiction,46462
1123,Detective and mystery stories,25781
2621,Castles -- Fiction,25781
3248,Treasure troves -- Fiction,25781
6537,Americans -- Spain -- Fiction,25781
1123,Detective and mystery stories,12678
15483,Clairvoyants -- Fiction,12678
4709,Mystery and detective stories,47646
16502,Newspaper publishing -- Juvenile fiction,47646
25103,Women authors -- Juvenile fiction,47646
